force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
-23.909,-17.827,-16.222,0.262,0.022,0.027,0.235
-17.683,-16.408,-15.268,0.342,-0.213,-0.062,0.235
-11.903,-15.059,-15.959,0.454,-0.255,-0.512,0.235
-5.675,-12.665,-17.823,-0.005,-0.039,-0.145,0.235
-0.037,-10.43,-17.883,-0.019,-0.287,-0.13,0.235
5.532,-9.895,-17.1,0.104,-0.191,-0.486,0.235
11.328,-9.657,-17.091,-0.202,-0.098,-0.164,0.235
17.506,-8.405,-17.609,-0.389,0.226,-0.012,0.235
25.339,-6.537,-18.225,-0.06,0.155,-0.252,0.235
34.504,-5.135,-18.812,-0.123,0.034,-0.063,0.235
42.286,-3.397,-19.722,-0.18,0.226,0.126,0.235
47.485,-1.078,-21.486,-0.133,0.234,0.129,0.235
50.836,2.039,-24.331,-0.082,-0.116,0.09,0.235
52.949,4.869,-26.564,-0.05,0.139,-0.025,0.235
54.761,5.744,-28.052,-0.028,0.078,-0.08,0.235
56.38,6.535,-29.878,-0.193,0.062,-0.082,0.235
57.72,9.362,-31.505,0.065,0.226,-0.303,0.235
59.296,12.716,-32.282,-0.14,0.258,-0.168,0.235
60.399,13.86,-31.709,-0.262,0.073,0.013,0.235
60.335,12.378,-30.326,-0.12,0.289,-0.059,0.235
58.877,10.625,-28.841,-0.325,0.087,-0.088,0.235
55.967,9.789,-27.101,-0.344,0.071,0.208,0.234
51.961,9.802,-23.745,-0.192,0.085,0.055,0.234
46.927,9.447,-19.814,-0.31,0.083,-0.07,0.234
41.957,8.628,-17.213,-0.256,0.317,0.28,0.234
37.79,7.016,-15.456,-0.163,0.444,0.364,0.234
33.544,6.08,-12.776,-0.181,0.111,0.072,0.234
28.553,7.673,-9.509,0.079,-0.021,0.131,0.234
22.52,9.688,-7.057,0.104,0.159,0.297,0.233
15.539,10.347,-4.707,-0.178,-0.189,-0.16,0.233
8.406,8.979,-1.482,0.122,-0.089,-0.145,0.233
2.509,7.258,1.887,-0.061,0.14,0.061,0.233
-2.061,5.567,5.025,-0.373,0.204,0.206,0.232
-6.127,3.729,7.787,-0.084,0.108,0.005,0.232
-9.791,1.874,10.574,0.358,0.082,0.169,0.231
-11.927,-1.035,14.329,-0.194,0.037,-0.113,0.231
-11.654,-3.109,18.587,-0.33,0.207,-0.021,0.231
-9.647,-3.845,21.269,0.027,-0.018,0.37,0.231
-7.709,-4.07,22.911,-0.088,0.005,0.368,0.23
-6.43,-4.46,26.491,-0.172,-0.233,0.081,0.23
-5.35,-2.735,30.62,0.275,-0.229,0.122,0.23
-3.803,1.469,34.04,0.168,0.018,-0.398,0.229
-0.136,2.56,37.185,-0.286,0.065,-0.565,0.229
8.562,0.393,41.094,-0.032,0.211,0.046,0.229
20.745,-1.67,44.605,0.142,-0.045,0.041,0.229
32.15,0.91,47.961,-0.204,-0.059,-0.062,0.228
41.874,6.452,50.545,-0.04,-0.113,0.125,0.228
51.28,9.415,53.062,-0.078,0.021,0.147,0.228
58.797,7.687,56.974,-0.206,-0.088,-0.385,0.228
64.646,3.39,59.801,0.044,-0.19,-0.202,0.228
72.22,2.043,61.209,-0.099,0.161,0.416,0.228
81.226,5.129,62.65,-0.258,0.055,-0.105,0.228
88.855,9.735,63.243,0.047,-0.129,-0.057,0.228
96.284,11.035,62.024,0.265,0.086,0.493,0.228
104.18,8.705,61.787,-0.136,-0.072,-0.222,0.228
109.09,9.165,63.1,0.013,-0.461,-0.458,0.228
109.64,14.481,63.6,0.167,-0.24,0.16,0.228
108,20.347,63.788,-0.442,-0.167,-0.023,0.228
104.69,21.161,63.448,-0.293,-0.144,-0.207,0.229
99.901,18.14,61.705,0.032,0.212,0.185,0.229
96.123,15.83,60.479,-0.104,0.184,0.142,0.23
93.06,17.84,59.053,-0.156,-0.096,-0.279,0.23
87.762,23.752,57.081,0.308,-0.076,0.025,0.23
81.168,27.245,54.555,0.057,-0.168,0.024,0.231
77.241,25.092,52.267,-0.581,0.053,0.036,0.231
73.636,21.456,48.784,-0.181,-0.255,0.041,0.232
66.447,23.87,43.508,0.058,-0.141,0.131,0.232
57.208,32.7,39.874,-0.58,-0.148,-0.268,0.232
48.136,40.253,37.802,-0.224,-0.028,-0.003,0.233
39.096,41.405,34.914,0.197,-0.073,-0.163,0.233
30.446,37.952,30.868,-0.288,-0.052,-0.199,0.233
22.61,36.928,27.705,-0.408,0.083,0.198,0.234
13.18,40.663,24.86,0.321,0.008,0.242,0.234
2.396,44.93,20.988,0.014,-0.205,-0.218,0.234
-6.94,43.793,18.211,-0.195,-0.207,-0.03,0.235
-15.064,35.211,16.439,0.264,-0.19,-0.029,0.235
-23.136,26.911,13.997,0.032,-0.258,-0.307,0.236
-29.101,25.092,11.086,-0.223,-0.103,-0.14,0.236
-33.245,26.663,9.182,0.055,0.047,0.288,0.236
-37.733,23.899,7.458,-0.028,-0.144,0.141,0.237
-41.594,15.549,4.588,0.038,-0.316,-0.215,0.237
-44.247,7.848,3.02,0.214,-0.08,0.208,0.238
-48.107,4.035,2.375,0.111,-0.32,-0.042,0.238
-52.879,3.633,1.426,0.231,-0.5,-0.545,0.238
-56.137,2.31,0.646,0.112,-0.209,-0.1,0.239
-57.553,-1.963,0.594,-0.036,-0.003,0.256,0.239
-58.834,-8.947,-0.527,0.147,-0.224,-0.261,0.239
-58.707,-13.695,-2.87,0.271,-0.137,-0.131,0.24
-56.392,-14.373,-3.56,0.286,-0.027,0.196,0.24
-55.15,-15.357,-3.723,0.226,-0.388,-0.31,0.241
-54.372,-17.616,-4.834,0.192,-0.313,-0.319,0.241
-51.091,-20.102,-6.398,0.206,-0.348,-0.039,0.241
-46.561,-22.407,-7.005,-0.147,-0.162,0,0.241
-42.674,-24.493,-7.681,-0.144,-0.159,0.055,0.242
-36.479,-23.724,-10.016,0.228,0.045,0.127,0.242
-28.168,-20.215,-11.832,0.231,-0.147,-0.025,0.242
-21.242,-18.064,-11.589,0.125,-0.157,0.086,0.243
-15.717,-16.363,-11.536,0.465,-0.358,-0.339,0.243
-8.741,-13.524,-12.842,0.294,-0.046,-0.074,0.243
-1.983,-10.912,-13.585,-0.227,-0.191,0.085,0.243
3.118,-9.981,-13.579,0.079,-0.152,-0.144,0.243
8.638,-8.869,-14.215,0.159,-0.177,-0.184,0.244
14.86,-6.95,-15.186,-0.246,0.028,0.062,0.244
20.492,-5.946,-15.749,-0.056,0.029,-0.209,0.244
27.14,-4.516,-16.53,0.178,-0.006,-0.306,0.244
35.163,-2.186,-17.633,-0.113,-0.05,-0.065,0.244
41.421,-0.189,-18.831,-0.333,0.173,0.116,0.244
45.403,1.791,-20.659,-0.13,-0.003,0.048,0.244
49.576,5.021,-23.501,-0.076,-0.066,-0.007,0.245
53.352,7.916,-25.441,-0.184,0.158,0.007,0.245
55.38,9.132,-27.08,-0.298,0.033,-0.257,0.245
57.771,11.124,-29.201,0.114,-0.03,-0.312,0.245
60.322,14.614,-30.974,-0.065,0.145,-0.31,0.245
61.31,17.069,-31.436,-0.433,0.116,-0.132,0.245
60.93,17.192,-31.438,-0.058,0.089,-0.025,0.245
60.329,16.385,-31.314,-0.039,0.136,-0.173,0.245
58.739,15.157,-30.161,-0.365,0.164,-0.046,0.245
55.333,13.937,-28.618,-0.04,0.01,-0.072,0.245
51.068,14.257,-25.96,0.015,0.106,-0.259,0.245
46.715,14.739,-22.36,-0.371,0.179,-0.134,0.244
42.11,13.034,-20.02,-0.274,0.335,0.193,0.244
37.76,10.187,-18.24,-0.092,0.186,0.171,0.244
33.465,9.774,-15.174,-0.301,0.048,-0.055,0.244
27.666,11.252,-12.223,-0.022,0.085,0.077,0.244
20.908,11.993,-10.059,0.07,-0.014,0.047,0.244
14.394,11.26,-7.611,-0.008,-0.142,-0.383,0.243
7.979,9.933,-4.401,-0.019,-0.015,-0.372,0.243
2.181,8.19,-1.546,-0.122,0.175,0.223,0.243
-2.609,6.444,1.036,-0.265,0.111,0.008,0.243
-7.048,4.957,3.627,0.121,-0.051,-0.197,0.242
-11.484,1.903,6.356,0.231,0.045,0.157,0.242
-14.5,-1.96,10.007,-0.182,0.146,-0.164,0.242
-14.837,-4.093,14.129,-0.043,-0.036,-0.402,0.242
-13.964,-4.527,16.639,0.204,0.072,0.261,0.241
-12.919,-5.064,19.153,-0.162,0.079,0.24,0.241
-11.1,-5.397,23.03,-0.259,-0.158,-0.075,0.24
-8.841,-3.192,26.649,-0.008,0.156,0.244,0.24
-6.506,-0.986,29.605,-0.033,0.07,-0.006,0.24
-2.412,-2.236,32.039,0.147,-0.204,-0.263,0.24
5.121,-4.214,35.394,0.262,-0.063,-0.313,0.24
14.152,-2.265,39.932,0.007,0.146,-0.141,0.24
23.793,2.4,42.622,-0.23,-0.017,-0.018,0.239
34.389,4.294,43.366,0.017,-0.084,0.111,0.239
43.787,2.775,46.439,-0.049,0.047,0.107,0.239
51.575,1.646,50.829,-0.298,-0.099,-0.035,0.239
59.51,3.038,52.334,0.041,-0.022,0.054,0.239
66.191,5.504,53.34,0.248,-0.236,-0.134,0.239
71.434,7.43,55.729,-0.119,0.133,-0.03,0.239
78.116,7.614,56.567,-0.133,0.161,0.205,0.239
85.83,6.514,56.877,-0.095,0.171,0.41,0.239
91.799,7.2,56.607,-0.027,-0.164,0.011,0.239
95.874,10.495,55.897,-0.242,-0.021,0.305,0.239
98.024,14.197,56.747,-0.231,-0.226,0.395,0.239
97.057,17.308,57.065,0.183,-0.25,-0.266,0.239
93.736,18.523,54.439,-0.069,-0.147,-0.09,0.239
90.354,17.344,53.532,-0.089,0.16,0.417,0.239
86.177,16.688,53.615,0.115,-0.129,-0.311,0.239
80.82,19.974,50.8,-0.21,0.104,0.051,0.239
76.345,22.659,48.119,-0.223,0.061,0.383,0.239
73.74,22.705,46.677,-0.108,0.103,0.109,0.239
71.058,21.24,44.659,-0.181,-0.332,-0.023,0.239
65.802,22.113,41.589,-0.174,0.081,0.343,0.239
58.892,27.046,38.124,-0.278,0.111,0.05,0.239
50.612,30.442,34.905,-0.308,-0.22,0.132,0.239
40.357,31.057,32.715,-0.099,0.007,0.176,0.239
30.353,30.921,30.279,-0.221,0.097,0.098,0.239
22.39,31.752,26.779,-0.399,-0.096,0.365,0.239
13.566,33.801,22.903,0.278,-0.004,-0.057,0.239
5.035,35.716,20.027,0.218,-0.013,-0.112,0.239
-1.389,35.198,17.554,-0.304,-0.162,0.083,0.239
-8.073,31.237,14.504,0.292,0.048,-0.145,0.239
-16.109,26.378,11.349,-0.077,-0.345,-0.232,0.239
-23.039,22.037,9.842,-0.401,-0.155,0.253,0.239
-28.532,19.64,8.941,0.179,-0.008,0.023,0.238
-34.012,16.626,6.977,-0.109,-0.193,-0.025,0.238
-38.802,10.942,4.59,-0.221,-0.023,0.111,0.238
-41.68,5.287,3.587,0.453,0.32,0.188,0.238
-44.918,0.072,3.069,0.09,-0.422,-0.068,0.238
-49.622,-2.327,2.044,0.075,-0.246,-0.067,0.238
-54.246,-3.472,0.743,0.373,-0.077,-0.115,0.237
-57.681,-6.191,0.347,-0.084,-0.505,-0.004,0.237
-60.248,-11.316,0.475,0.259,-0.425,-0.451,0.237
-61.71,-14.817,-0.46,0.606,0.011,-0.382,0.237
-60.842,-15.832,-1.442,-0.243,-0.164,0.031,0.237
-58.633,-17.377,-2.4,0.208,-0.046,-0.447,0.237
-55.396,-19.637,-3.111,0.418,-0.103,-0.385,0.236
-51.614,-22.098,-3.566,-0.285,-0.216,0.366,0.236
-48.474,-22.775,-4.736,0.068,-0.17,-0.424,0.236
-45.51,-24.125,-5.981,0.291,-0.263,-0.234,0.236
-41.514,-25.427,-6.576,-0.05,-0.128,0.386,0.236
-37.333,-24.321,-7.437,0.287,0.054,-0.472,0.235
-32.679,-22.931,-8.724,0.308,-0.223,-0.168,0.235
-26.621,-20.576,-9.905,0.13,-0.071,0.186,0.235
-19.807,-17.374,-10.474,0.337,0.044,-0.534,0.235
-13.574,-14.485,-10.442,0.12,-0.32,-0.142,0.235
-7.577,-11.459,-11.269,0.295,-0.2,-0.137,0.234
-1.603,-7.904,-12.023,0.265,-0.05,-0.766,0.234
3.693,-6.496,-11.595,-0.306,-0.212,-0.072,0.234
8.589,-7.32,-11.812,0.021,0.098,-0.1,0.233
14.792,-6.473,-13.1,0.062,0.085,-0.627,0.233
21.701,-4.306,-13.876,-0.634,0.087,0.254,0.233
27.683,-1.691,-14.797,0.059,0.278,0.02,0.232
33.214,-0.236,-16.994,0.234,0.192,-0.405,0.232
38.504,1.232,-19.637,-0.398,-0.111,0.118,0.232
41.962,4.07,-21.923,0.292,0.253,-0.113,0.231
43.476,6.539,-24.102,0.209,-0.012,-0.388,0.231
44.951,8.951,-26.41,-0.556,-0.195,-0.095,0.231
46.242,11.611,-28.495,0.192,0.278,-0.294,0.23
46.936,13.246,-29.29,-0.117,0.138,-0.25,0.23
48.218,14.89,-29.906,-0.504,-0.121,-0.336,0.23
49.841,16.435,-30.689,0.291,0.599,-0.355,0.229
49.664,16.103,-29.229,-0.273,0.235,0.04,0.228
47.688,14.539,-27.576,-0.421,-0.1,-0.135,0.228
45.04,13.816,-26.548,0.23,0.294,-0.268,0.228
41.055,12.808,-23.963,-0.523,0.042,0.382,0.227
36.058,11.398,-21.079,-0.368,0.037,0.013,0.227
31.294,10.159,-19.48,0.259,0.317,-0.296,0.226
27.13,9.588,-17.1,-0.31,0.101,0.395,0.226
22.697,9.807,-14.693,-0.078,0.225,-0.05,0.226
18.094,10.245,-12.636,0.286,0.121,-0.301,0.225
13.766,10.943,-9.968,-0.185,-0.126,0.385,0.225
8.511,11.911,-7.496,0.017,0.087,-0.102,0.224
2.648,11.89,-5.075,-0.041,-0.04,-0.23,0.224
-2.217,11.207,-1.718,-0.204,-0.026,0.4,0.223
-6.335,9.602,1.289,0.023,0.256,-0.213,0.222
-10.59,6.538,3.51,-0.124,0.172,0.075,0.222
-14.126,3.637,6.474,0.089,-0.04,0.434,0.222
-15.664,2.027,9.897,0.23,0.261,-0.346,0.221
-15.085,1.132,13.63,-0.352,0.151,0.241,0.221
-13.384,-0.484,15.737,-0.033,-0.079,0.675,0.22
-11.831,-1.483,17.42,0.36,-0.01,-0.121,0.219
-10.607,-0.387,20.819,-0.155,-0.293,0.197,0.219
-8.691,3.305,24.176,0.175,-0.053,0.389,0.218
-6.135,6.414,27.154,0.324,0.12,-0.56,0.218
-1.928,6.327,30.786,-0.599,-0.006,-0.104,0.218
6.31,4.37,33.844,-0.248,0.431,0.64,0.217
17.503,1.937,36.025,0.253,0.09,0.135,0.216
28.496,3.421,39.397,-0.077,-0.324,0.155,0.216
38.466,8.16,42.459,0.339,0.051,0.134,0.216
47.819,10.971,44.36,-0.011,0.383,0.088,0.216
55.551,8.259,47.457,-0.188,-0.509,-0.006,0.216
61.186,3.759,49.461,0.656,-0.096,-0.019,0.215
67.401,4.043,51.204,-0.207,0.115,0.225,0.215
75.043,8.855,54.213,-0.888,-0,0.407,0.215
81.749,14.557,54.334,0.315,0.069,0.001,0.215
87.79,13.197,52.471,0.249,0.075,0.447,0.215
93.94,6.996,53.551,-0.288,-0.312,0.117,0.214
98.4,8.06,56.03,0.29,0.065,-0.344,0.214
99.177,18.208,55.989,-0.196,-0.145,0.432,0.214
97.091,25.672,54.837,-0.554,-0.178,0.487,0.215
93.975,21.211,54.025,0.299,-0.094,0.188,0.215
90.284,13.979,53.196,0.007,0.04,0.336,0.215
86.504,15.833,52.334,-0.113,0.026,-0.152,0.215
83.384,24.91,49.347,0.24,0.035,-0.251,0.215
79.295,29.158,46.765,0.245,-0.222,0.112,0.216
74.335,25.099,45.878,-0.024,-0.145,-0.294,0.216
71.589,21.015,44.763,-0.472,0.242,0.158,0.217
68.648,21.427,41.13,-0.561,-0.185,0.627,0.217
60.396,27.39,37.377,0.015,-0.477,-0.127,0.217
48.625,34.129,36.22,-0.176,-0.104,-0.205,0.218
37.982,36.461,36.385,-0.357,0.143,0.314,0.218
28.842,35.06,34.219,0.155,0.134,-0.368,0.218
20.211,32.391,29.366,-0.025,-0.236,-0.293,0.219
11.587,32.993,27.143,-0.314,-0.01,0.611,0.22
2.397,38.297,25.928,0.269,0.118,0.02,0.22
-6.297,42.965,21.324,-0.027,-0.333,-0.41,0.221
-13.543,39.14,16.64,0.045,-0.342,0.072,0.221
-19.943,28.671,15.041,0.347,-0.161,-0.412,0.222
-26.372,21.539,13.893,-0.218,-0.53,-0.664,0.223
-32.472,24.115,10.76,-0.131,0.037,-0.088,0.223
-36.968,28.142,7.735,-0.057,0.343,0.046,0.224
-40.155,20.624,6.456,-0.508,-0.424,0.086,0.224
-43.174,6.803,5.694,0.273,-0.22,0.011,0.225
-46.855,1.815,4.944,0.422,0.105,-0.112,0.225
-51.922,6.342,3.504,-0.187,-0.429,-0.164,0.226
-58.022,7.861,2.92,0.6,-0.46,-0.523,0.226
-62.529,0.037,4.017,0.45,-0.332,-0.479,0.227
-64.603,-9.315,3.981,-0.37,-0.229,-0.053,0.227
-66.074,-11.79,1.333,0.169,-0.088,-0.333,0.228
-65.612,-9.679,-1.174,0.427,-0.286,-0.442,0.228
-62.204,-10.352,-0.754,-0.063,-0.385,-0.238,0.228
-58.68,-15.095,-0.43,0.218,-0.223,-0.563,0.229
-55.275,-20.176,-2.837,0.165,-0.139,-0.373,0.229
-50.523,-21.141,-5.895,-0.094,-0.435,-0.297,0.229
-45.399,-20.408,-6.325,-0.113,-0.165,-0.201,0.229
-41.388,-22.272,-5.976,-0.179,-0.11,0.264,0.229
-36.26,-23.504,-8.874,-0.131,-0.146,-0.204,0.229
-29.083,-20.938,-12.945,0.338,-0.05,-0.361,0.23
-22.08,-18.374,-13.193,0.234,-0.173,0.137,0.23
-16.594,-16.728,-12.293,0.447,-0.459,-0.593,0.23
-10.753,-13.651,-14.309,0.585,0.186,-0.335,0.23
-3.986,-10.048,-16.981,-0.245,-0.184,0.114,0.23
1.99,-8.729,-16.888,0.102,-0.198,-0.203,0.231
7.787,-9.335,-15.845,0.233,-0.251,-0.458,0.231
14.077,-8.332,-16.356,-0.42,-0.015,0.101,0.231
20.557,-5.384,-17.702,-0.177,0.334,-0.218,0.231
28.63,-3.584,-18.373,0.019,0.186,-0.328,0.231
37.784,-3.535,-18.496,-0.118,-0.096,0.144,0.232
44.57,-2.47,-19.374,-0.088,0.552,0.339,0.231
48.39,0.572,-22.189,-0.238,0.107,0.174,0.231
51.734,4.952,-25.867,-0.038,-0.019,0.29,0.232
54.734,7.775,-27.785,0.179,0.134,-0.174,0.232
56.314,7.354,-28.796,-0.172,-0.011,-0.131,0.232
57.218,8.758,-31.362,0.093,0.08,-0.131,0.232
58.383,13.869,-33.957,0.097,0.349,-0.439,0.232
59.69,17.685,-34.242,-0.413,0.167,0.056,0.232
60.545,16.943,-33.054,-0.204,0.163,0.166,0.232
60.5,14.523,-32.139,0.002,0.258,-0.159,0.232
59.044,14.087,-31.288,-0.504,0.125,0.126,0.232
55.784,14.71,-29.314,-0.115,0.209,0.256,0.231
51.515,14.446,-25.118,0.093,0.284,-0.032,0.231
46.855,12.33,-21.299,-0.346,0.146,0.199,0.231
42.086,9.607,-19.834,-0.255,0.548,0.484,0.231
37.451,8.356,-18.209,-0.079,0.329,0.37,0.231
32.733,9.734,-14.816,-0.171,-0.086,0.209,0.231
27.083,12.579,-11.49,0.217,0.134,0.143,0.231
20.704,12.966,-9.541,0.11,0.179,0.151,0.231
14.303,11.242,-7.621,-0.096,-0.189,-0.168,0.231
8.147,10.146,-4.359,0.191,0.118,-0.257,0.23
2.714,10.256,-0.375,-0.184,0.197,0.355,0.23
-2.088,9.992,2.708,-0.461,0.161,0.349,0.23
-6.38,7.753,4.715,0.238,0.185,-0.023,0.23
-9.635,3.574,7.823,0.266,0.173,0.363,0.229
-11.345,-0.73,12.174,-0.055,0.175,0.057,0.229
-10.709,-1.871,16.155,0.095,0.31,-0.126,0.229
-8.614,-0.738,18.596,-0.053,0.203,0.625,0.229
-6.601,-1.298,20.42,-0.174,0.057,0.503,0.228
-4.969,-3.334,23.732,0.212,-0.152,0.204,0.228
-3.962,-1.987,27.856,0.333,-0.302,0.183,0.228
-2.736,3.34,31.455,0.103,0.105,-0.501,0.228
1.895,6.438,34.707,-0.113,0.413,-0.428,0.227
11.336,3.628,38.413,0.044,-0.059,0.104,0.227
22.366,0.027,42.08,0.231,0.206,0.043,0.227
32.966,2.205,45.603,-0.178,0.198,0.105,0.226
43.473,9.538,48.185,-0.129,-0.243,0.373,0.226
52.678,15.039,50.676,0.213,0.161,-0.098,0.226
59.078,12.805,54.55,-0.146,-0.026,-0.334,0.226
65.322,6.265,57.675,-0.105,0.056,0.392,0.226
73.805,4.267,58.727,0.21,0.307,0.13,0.226
81.815,9.289,59.845,-0.122,0.052,0.074,0.226
88.789,15.912,60.167,0.087,-0.2,0.266,0.226
97.024,16.481,59.521,0.247,0.406,0.299,0.226
104.54,13.186,60.143,-0.029,-0.116,-0.157,0.226
108.41,14.521,60.169,0.468,-0.459,-0.282,0.226
109.14,21.544,60.374,0.349,-0.054,0.018,0.226
107.41,28.003,62.778,-0.617,0.03,-0.098,0.227
103.53,29.519,62.629,-0.268,0.055,-0.024,0.227
99.404,24.758,59.024,0.102,0.388,0.525,0.227
96.238,19.029,58.226,-0.332,-0.044,0.087,0.227
92.246,22,58.746,0.183,-0.062,-0.169,0.227
85.669,32.256,56.15,0.482,0.167,0.136,0.227
79.098,36.656,53.392,-0.189,0.117,0.047,0.227
74.789,29.59,51.118,0.065,-0.15,-0.198,0.228
70.79,21.701,46.887,0.062,0.075,0.398,0.228
64.388,25.991,43.288,-0.434,-0.151,0.184,0.228
55.758,41.076,39.637,-0.178,-0.034,-0.112,0.228
46.98,51.309,35.922,0.076,-0.158,0.066,0.229
38.451,47.321,33.941,0.065,0.104,-0.134,0.229
30.783,39.318,31.897,-0.211,0.226,-0.492,0.229
23.135,38.87,27.771,-0.075,0.2,0.448,0.23
12.779,46.666,23.869,0.209,0.023,0.26,0.23
1.185,52.858,21.904,0.01,-0.118,-0.162,0.23
-8.467,48.059,20.468,0.023,-0.258,0.46,0.231
-16.55,35.691,17.858,0.303,-0.005,0.071,0.231
-23.487,27.438,14.493,0.12,-0.224,-0.595,0.231
-29.299,28.763,11.835,0.105,-0.179,0.138,0.232
-35.01,32.662,11.278,0.304,0.142,0.167,0.232
-39.714,29.236,9.543,-0.081,-0.003,-0.175,0.233
-42.327,18.571,5.657,0.017,-0.21,0.35,0.234
-44.771,8.473,3.547,0.443,-0.156,0.279,0.234
-48.427,6.59,4.203,0.167,-0.31,-0.235,0.235
-52.281,10.757,3.616,0.188,-0.322,-0.21,0.235
-55.077,12.038,2.187,0.518,0.129,0.09,0.236
-56.822,2.998,1.592,-0.037,0.014,-0.033,0.236
-57.441,-8.792,0.877,0.113,-0.247,-0.055,0.236
-56.885,-11.572,-0.529,0.601,0.132,0.292,0.237
-56.544,-6.928,-2.157,0.078,-0.115,0.162,0.237
-56.529,-5.254,-2.925,0.241,-0.466,-0.252,0.238
-54.982,-10.89,-3.438,0.846,-0.309,-0.133,0.238
-51.249,-17.22,-4.044,0.141,-0.189,-0.04,0.238
-47.355,-18.704,-5.388,-0.148,-0.207,-0.199,0.238
-42.806,-15.876,-7.518,0.222,0.25,0.281,0.239
-35.566,-12.33,-9.048,0.041,-0.126,0.225,0.239
-27.341,-11.671,-9.485,0.121,-0.128,0.079,0.239
-20.846,-11.938,-9.733,0.49,-0.025,0.203,0.239
-14.572,-9.431,-11.17,0.449,-0.115,0.031,0.239
-7.701,-5.033,-12.516,0.272,-0.1,-0.292,0.24
-1.544,-3.186,-11.991,0.177,0.086,0.256,0.24
3.679,-3.312,-12.413,0.136,-0.115,0.136,0.24
9.002,-2.277,-14.756,0.121,0.111,-0.06,0.24
14.718,-0.998,-16.016,-0.098,-0.088,0.21,0.24
20.449,0.736,-15.709,0.201,0.009,0.042,0.24
26.858,2.954,-16.718,0.286,0.084,-0.485,0.24
34.347,4.999,-18.71,-0.143,0.093,0.002,0.241
40.641,5.547,-19.986,-0.051,0.171,0.217,0.241
45.233,7.095,-21.245,0.023,0.085,-0.079,0.241
49.227,10.639,-23.333,-0.334,-0.028,0.234,0.241
52.759,14.134,-25.618,-0.137,0.346,0.275,0.241
55.965,15.401,-27.661,0.012,0.265,-0.179,0.241
58.949,15.443,-29.388,0.032,-0.037,-0.185,0.241
60.926,17.111,-30.536,0.193,0.257,-0.146,0.241
60.95,20.392,-31.457,-0.05,0.33,-0.091,0.241
60.015,21.827,-32.247,-0.242,0.107,0.083,0.241
59.151,19.695,-31.791,0.006,0.151,-0.042,0.24
57.687,15.879,-30.828,-0.103,0.154,0.033,0.24
54.637,15.214,-29.664,-0.122,-0.061,-0.026,0.24
50.154,18.279,-26.996,0.127,0.201,-0.31,0.24
45.889,20.018,-23.662,-0.136,0.417,-0.103,0.24
42.436,16.225,-21.209,-0.319,0.2,0.165,0.24
38.613,11.529,-18.592,-0.132,0.293,0.09,0.24
33.886,11.826,-15.544,-0.19,0.214,0.24,0.239
28.276,15.561,-13.209,-0.085,0.016,0.309,0.239
21.682,17.488,-10.533,0.138,0.114,-0.028,0.239
14.718,14.755,-7.111,0.176,-0.004,-0.28,0.239
8.718,10.58,-4.811,0.19,0.117,-0.142,0.238
3.432,8.603,-2.814,-0.057,0.288,0.037,0.238
-1.725,9.144,0.533,-0.159,0.064,0.06,0.238
-6.81,9.403,3.421,0.284,-0.053,0.001,0.237
-11.226,5.972,5.894,0.141,0.096,0.107,0.237
-13.683,0.582,9.73,-0.305,0.13,-0.223,0.237
-13.571,-2.093,13.567,0.222,0.153,-0.164,0.237
-12.056,-1.444,16.187,0.214,0.066,0.114,0.236
-11.108,-0.48,19.511,-0.229,-0.009,0.097,0.236
-10.314,0.16,23.381,0.024,0.062,0.025,0.235
-8.171,1.634,26.968,-0.106,0.349,0.303,0.235
-4.817,1.486,30.175,-0.359,-0.073,0.003,0.235
0.103,-0.489,32.51,0.437,-0.152,-0.106,0.234
7.282,-0.86,35.477,0.418,0.067,-0.088,0.234
15.784,2.286,40.058,-0.256,0.095,-0.213,0.234
25.425,6.517,42.903,0.063,0.281,0.019,0.233
35.239,6.647,43.378,0.318,-0.08,0.239,0.233
43.084,3.515,46.613,-0.176,-0.178,0.023,0.233
50.627,2.706,51.388,-0.046,0.031,-0.203,0.232
59.585,6.346,53.249,0.067,0.024,0.172,0.232
66.979,10.775,54.415,0.062,-0.096,0.004,0.232
72.166,10.661,55.798,0.149,0.089,-0.281,0.231
78.558,7.333,56.888,-0.119,0.304,0.516,0.231
86.118,6.367,58.077,-0.241,0.362,0.475,0.231
92.113,10.096,58.171,-0.235,-0.055,-0.026,0.231
95.237,12.956,57.041,0.037,-0.183,0.824,0.23
95.408,12.834,57.37,0.133,-0.124,0.414,0.23
93.722,14.035,57.704,0.182,-0.067,-0.43,0.23
91.871,17.374,55.494,0.123,0.083,0.165,0.23
89.44,19.07,54.056,0.21,0.111,0.276,0.229
85.342,18.042,53.283,0.025,-0.187,-0.378,0.23
80.268,18.878,51.203,-0.235,0.139,0.357,0.229
76.731,23.051,49.883,-0.093,0.246,0.471,0.229
74.921,26.123,47.532,-0.268,0.001,-0.006,0.229
71.69,24.641,45,-0.17,-0.29,0.058,0.229
64.55,22.245,43.061,0.193,0.313,0.447,0.229
56.842,25.398,40.353,-0.377,0.316,0.019,0.229
49.214,30.224,36.608,-0.365,-0.197,0.321,0.229
39.066,32.416,34.109,0.208,0.114,0.535,0.229
28.773,31.163,32.154,-0.247,-0.064,0.266,0.229
20.44,30.247,28.702,-0.355,-0.014,0.345,0.229
12.222,33.305,24.201,0.702,0.174,-0.014,0.229
