force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
2.017,-8.214,-2.192,-0.079,-0.047,-0.057,-0.002
1.848,-8.163,-2.188,0.027,0.047,0.032,-0.002
1.704,-8.175,-2.176,0.01,0.033,0.017,-0.002
1.607,-8.13,-2.14,-0.084,-0.052,-0.074,-0.002
1.582,-8.148,-2.06,0.027,0.071,0.041,-0.002
1.635,-8.238,-1.901,-0.061,-0.021,-0.04,-0.002
1.717,-8.454,-1.734,-0.03,0.012,-0.006,-0.002
1.822,-8.737,-1.54,-0.044,0.003,-0.011,-0.002
1.904,-9,-1.337,-0.042,0.01,0.003,-0.002
1.944,-9.265,-1.128,0.048,0.09,0.087,-0.002
1.862,-9.487,-0.903,-0.067,-0.036,-0.027,-0.002
1.714,-9.586,-0.744,0.042,0.064,0.079,-0.002
1.499,-9.623,-0.577,0.054,0.056,0.06,-0.002
1.253,-9.625,-0.408,-0.041,-0.04,-0.036,-0.002
0.938,-9.638,-0.238,0.075,0.098,0.078,-0.002
0.728,-9.517,-0.005,0.005,0.032,-0.004,-0.002
0.537,-9.417,0.199,-0.034,-0.013,-0.036,-0.002
0.404,-9.337,0.41,0,0.033,0.014,-0.002
0.368,-9.302,0.65,-0.006,0.039,0.01,-0.002
0.317,-9.38,0.874,-0.042,0.004,-0.015,-0.002
0.331,-9.463,1.095,-0.01,0.031,0.017,-0.002
0.346,-9.565,1.253,0.062,0.104,0.097,-0.003
0.368,-9.637,1.407,-0.064,-0.02,-0.042,-0.002
0.375,-9.737,1.535,0.001,0.031,0.013,-0.002
0.378,-9.795,1.614,0.075,0.106,0.097,-0.002
0.334,-9.802,1.684,-0.073,-0.036,-0.044,-0.002
0.296,-9.74,1.764,0.059,0.07,0.067,-0.002
0.255,-9.68,1.813,0.019,0.032,0.034,-0.002
0.218,-9.55,1.869,-0.064,-0.029,-0.034,-0.002
0.179,-9.318,1.96,0.025,0.049,0.046,-0.002
0.156,-9.061,2.07,0.011,0.023,0.025,-0.002
0.156,-8.914,2.155,0.032,0.053,0.053,-0.002
0.159,-8.839,2.164,0.012,0.046,0.036,-0.002
0.165,-8.843,2.193,-0.004,0.046,0.031,-0.002
0.15,-8.951,2.173,0.057,0.103,0.091,-0.003
0.183,-9.118,2.113,-0.059,-0.026,-0.029,-0.002
0.238,-9.35,2.022,0.049,0.085,0.079,-0.002
0.253,-9.545,1.913,0.059,0.077,0.07,-0.002
0.273,-9.615,1.786,-0.098,-0.076,-0.076,-0.002
0.267,-9.591,1.671,0.041,0.056,0.071,-0.003
0.273,-9.507,1.6,0.009,0.013,0.023,-0.003
0.285,-9.35,1.551,-0.103,-0.078,-0.074,-0.002
0.263,-9.162,1.53,0.051,0.097,0.106,-0.003
0.22,-8.901,1.486,-0.044,-0.006,0.003,-0.003
0.174,-8.716,1.455,-0.051,-0.025,-0.005,-0.002
0.091,-8.645,1.385,0.055,0.086,0.089,-0.002
0.011,-8.69,1.319,0,0.038,0.041,-0.003
-0.1,-8.805,1.241,0.034,0.063,0.073,-0.003
-0.246,-8.963,1.116,0.045,0.054,0.062,-0.003
-0.371,-9.095,0.997,0.039,0.044,0.061,-0.003
-0.46,-9.187,0.918,0.047,0.065,0.068,-0.002
-0.507,-9.304,0.801,-0.078,-0.045,-0.057,-0.002
-0.488,-9.362,0.797,0.034,0.066,0.077,-0.003
-0.512,-9.448,0.769,-0.031,0.009,0.011,-0.003
-0.518,-9.42,0.769,-0.083,-0.05,-0.06,-0.003
-0.512,-9.371,0.81,0.034,0.068,0.083,-0.003
-0.515,-9.358,0.831,-0.043,-0.007,0.003,-0.003
-0.562,-9.494,0.848,-0.071,-0.053,-0.042,-0.002
-0.639,-9.648,0.879,0.119,0.115,0.144,-0.003
-0.748,-9.772,0.841,0.009,0.013,0.027,-0.003
-0.846,-9.814,0.765,-0.009,0.011,0.024,-0.003
-0.918,-9.876,0.705,0.115,0.131,0.147,-0.003
-0.993,-9.938,0.63,-0.051,-0.032,-0.038,-0.003
-1.05,-10.046,0.577,0.046,0.07,0.07,-0.003
-1.069,-10.107,0.522,0.019,0.05,0.05,-0.003
-1.032,-10.063,0.5,-0.019,0.006,-0.005,-0.002
-0.99,-9.982,0.492,0.034,0.066,0.064,-0.003
-0.929,-9.936,0.514,-0.093,-0.059,-0.064,-0.003
-0.863,-9.89,0.517,0.04,0.081,0.061,-0.003
-0.803,-9.884,0.544,-0.021,0.024,0.013,-0.003
-0.752,-9.813,0.589,-0.092,-0.049,-0.061,-0.002
-0.765,-9.757,0.595,0.14,0.165,0.152,-0.003
-0.793,-9.667,0.634,-0.053,-0.04,-0.04,-0.003
-0.863,-9.641,0.641,-0.016,-0.005,-0.004,-0.003
-0.919,-9.651,0.637,0.146,0.16,0.157,-0.003
-1.003,-9.665,0.687,-0.1,-0.086,-0.081,-0.003
-1.07,-9.61,0.698,0.062,0.088,0.072,-0.003
-1.08,-9.555,0.751,0.049,0.085,0.065,-0.003
-1.092,-9.538,0.778,-0.101,-0.06,-0.069,-0.003
-1.099,-9.54,0.794,0.056,0.102,0.073,-0.003
-1.094,-9.485,0.811,-0.042,0.012,-0.012,-0.003
-1.092,-9.347,0.843,-0,0.05,0.034,-0.002
-1.108,-9.24,0.828,0.029,0.074,0.048,-0.003
-1.148,-9.153,0.846,-0.027,0.01,-0.003,-0.003
-1.205,-9.072,0.822,0.048,0.088,0.064,-0.003
-1.25,-8.979,0.813,-0.01,0.03,-0.011,-0.003
-1.257,-8.881,0.831,0.029,0.075,0.043,-0.003
-1.314,-8.895,0.801,0.081,0.112,0.093,-0.003
-1.324,-8.964,0.827,-0.067,-0.04,-0.068,-0.002
-1.32,-9.019,0.876,0.062,0.083,0.074,-0.003
-1.298,-9.06,0.933,0.028,0.059,0.045,-0.003
-1.247,-9.077,1.032,-0.066,-0.038,-0.044,-0.003
-1.214,-9.045,1.158,0.056,0.094,0.091,-0.003
-1.17,-8.929,1.26,0.023,0.059,0.045,-0.002
-1.126,-8.724,1.354,-0.044,0.006,-0.015,-0.003
-1.083,-8.508,1.481,0.041,0.093,0.087,-0.003
-1.071,-8.305,1.563,0.024,0.063,0.044,-0.003
-1.08,-8.13,1.644,0.036,0.062,0.04,-0.003
-1.064,-7.987,1.701,0.062,0.087,0.072,-0.003
-1.042,-7.908,1.725,0.066,0.099,0.074,-0.003
-1.031,-7.908,1.792,0.009,0.04,0.015,-0.003
-1.001,-7.944,1.848,0.03,0.06,0.043,-0.003
-0.916,-7.939,1.959,0.036,0.069,0.05,-0.003
-0.85,-7.93,2.024,0.017,0.042,0.038,-0.003
-0.77,-7.88,2.138,0.005,0.023,0.027,-0.003
-0.707,-7.8,2.225,0.024,0.047,0.055,-0.003
-0.707,-7.635,2.304,0.004,0.03,0.049,-0.003
-0.712,-7.409,2.348,-0.031,-0.011,0.002,-0.003
-0.759,-7.176,2.363,-0.038,-0.013,-0.006,-0.003
-0.849,-6.977,2.372,0.026,0.045,0.06,-0.003
-0.965,-6.795,2.348,0.005,0.025,0.023,-0.003
-1.053,-6.622,2.295,0.106,0.124,0.114,-0.003
-1.146,-6.491,2.271,0.002,0.02,0.02,-0.003
-1.212,-6.449,2.238,0.044,0.057,0.055,-0.003
-1.229,-6.395,2.229,0.044,0.054,0.056,-0.003
-1.206,-6.336,2.219,-0.074,-0.062,-0.057,-0.003
-1.157,-6.285,2.205,0.001,0.014,0.019,-0.003
-1.095,-6.202,2.178,-0.046,-0.022,-0.025,-0.003
-1.045,-6.068,2.133,-0.101,-0.081,-0.074,-0.003
-0.996,-5.894,2.067,0.036,0.05,0.066,-0.003
-0.963,-5.719,1.923,-0.056,-0.042,-0.012,-0.003
-0.976,-5.575,1.767,0.056,0.058,0.094,-0.003
-1.031,-5.437,1.578,0.027,0.021,0.047,-0.003
-1.065,-5.258,1.403,-0.01,-0.01,0.016,-0.003
-1.117,-5.12,1.233,0.072,0.072,0.087,-0.003
-1.17,-5.085,0.996,0.004,0.006,0.011,-0.003
-1.191,-4.991,0.8,-0.037,-0.03,-0.028,-0.003
-1.175,-4.925,0.597,0.072,0.084,0.085,-0.003
-1.102,-4.866,0.43,-0.104,-0.096,-0.086,-0.003
-0.987,-4.825,0.269,0.016,0.026,0.033,-0.003
-0.873,-4.806,0.126,-0.015,-0.003,-0.005,-0.003
-0.746,-4.763,-0.018,-0.063,-0.05,-0.048,-0.003
-0.633,-4.703,-0.177,-0.002,0.009,0.025,-0.003
-0.537,-4.669,-0.361,0.011,0.023,0.038,-0.003
-0.488,-4.631,-0.551,-0.034,-0.022,-0.005,-0.003
-0.425,-4.557,-0.741,0.044,0.048,0.068,-0.003
-0.385,-4.439,-0.913,-0.008,-0.002,0.009,-0.003
-0.356,-4.35,-1.082,-0.016,-0.02,-0.009,-0.003
-0.325,-4.276,-1.255,0.084,0.071,0.076,-0.003
-0.256,-4.152,-1.362,-0.064,-0.071,-0.067,-0.003
-0.186,-4.048,-1.462,0.002,0.01,0.011,-0.003
-0.119,-3.962,-1.55,-0.002,0.015,0.008,-0.003
-0.021,-3.922,-1.618,-0.088,-0.066,-0.078,-0.003
0.058,-3.915,-1.689,0.114,0.136,0.127,-0.003
0.131,-3.842,-1.705,-0.037,-0.014,-0.029,-0.003
0.193,-3.755,-1.756,-0.027,-0.001,-0.012,-0.003
0.227,-3.692,-1.798,0.118,0.138,0.126,-0.003
0.222,-3.639,-1.857,-0.022,-0.013,-0.015,-0.003
0.169,-3.605,-1.888,0.053,0.058,0.064,-0.003
0.135,-3.548,-1.906,0.092,0.1,0.101,-0.003
0.06,-3.481,-1.932,-0.033,-0.026,-0.039,-0.003
0.003,-3.342,-1.924,0.088,0.095,0.082,-0.003
-0.05,-3.192,-1.899,-0.038,-0.024,-0.041,-0.003
-0.105,-3.12,-1.844,0.043,0.055,0.04,-0.003
-0.15,-3.088,-1.775,0.012,0.031,0.019,-0.003
-0.188,-3.087,-1.726,-0.087,-0.062,-0.077,-0.003
-0.243,-3.088,-1.719,0.075,0.101,0.082,-0.003
-0.244,-2.961,-1.645,-0.103,-0.076,-0.091,-0.003
-0.335,-2.914,-1.649,-0.033,0.002,-0.022,-0.003
-0.33,-2.884,-1.579,0.144,0.171,0.147,-0.003
-0.362,-2.877,-1.603,-0.16,-0.131,-0.156,-0.003
-0.418,-2.876,-1.646,0.093,0.115,0.094,-0.003
-0.411,-2.802,-1.626,0.07,0.093,0.074,-0.003
-0.378,-2.765,-1.62,-0.08,-0.072,-0.084,-0.003
-0.315,-2.767,-1.591,0.126,0.139,0.117,-0.003
-0.247,-2.793,-1.555,0.061,0.082,0.058,-0.003
-0.166,-2.84,-1.495,-0.053,-0.027,-0.052,-0.003
-0.089,-2.884,-1.424,0.054,0.08,0.058,-0.003
-0.004,-2.927,-1.319,0.045,0.076,0.065,-0.003
0.104,-2.995,-1.208,-0.053,-0.023,-0.038,-0.003
0.172,-3.053,-1.118,0.014,0.045,0.025,-0.003
0.204,-3.135,-1.027,0.041,0.062,0.055,-0.003
0.227,-3.176,-0.936,-0.023,-0.005,-0.013,-0.003
0.255,-3.244,-0.87,-0.047,-0.032,-0.048,-0.003
0.283,-3.242,-0.761,0.045,0.066,0.052,-0.003
0.297,-3.199,-0.653,0.006,0.026,0.019,-0.003
0.368,-3.139,-0.56,-0.089,-0.066,-0.077,-0.003
0.429,-3.064,-0.419,0.084,0.101,0.087,-0.003
0.51,-3.042,-0.282,-0.006,0.008,-0.008,-0.004
0.612,-3.029,-0.14,-0.113,-0.103,-0.108,-0.003
0.687,-3.022,0.03,0.123,0.14,0.134,-0.003
0.795,-3,0.226,-0.001,0.011,0.004,-0.003
0.856,-2.956,0.408,-0.061,-0.046,-0.042,-0.003
0.887,-2.922,0.569,0.085,0.106,0.114,-0.003
0.898,-2.875,0.72,-0.021,-0.001,-0.002,-0.004
0.88,-2.837,0.871,-0.056,-0.049,-0.044,-0.003
0.866,-2.821,1.046,0.062,0.068,0.08,-0.003
0.846,-2.751,1.222,-0.007,-0.007,0.002,-0.003
0.818,-2.614,1.397,-0.07,-0.072,-0.065,-0.003
0.781,-2.503,1.557,-0.04,-0.037,-0.029,-0.003
0.781,-2.418,1.743,0.022,0.025,0.037,-0.004
0.787,-2.34,1.934,-0.107,-0.101,-0.094,-0.003
0.803,-2.31,2.143,-0.021,-0.012,-0.013,-0.003
0.862,-2.246,2.342,0.051,0.062,0.065,-0.004
0.862,-2.157,2.543,-0.083,-0.068,-0.057,-0.003
0.907,-2.088,2.675,-0.043,-0.03,-0.027,-0.003
0.925,-2.024,2.803,0.121,0.129,0.141,-0.004
0.946,-1.979,2.911,-0.043,-0.048,-0.024,-0.004
0.942,-1.921,2.983,-0.015,-0.012,0.001,-0.003
1.001,-1.794,3.128,0.107,0.097,0.121,-0.004
0.964,-1.768,3.164,-0.048,-0.064,-0.032,-0.004
0.931,-1.67,3.226,-0.094,-0.108,-0.085,-0.003
0.927,-1.549,3.258,0.06,0.065,0.076,-0.004
0.939,-1.434,3.311,-0.064,-0.063,-0.054,-0.004
0.971,-1.393,3.391,-0.101,-0.103,-0.09,-0.003
0.979,-1.355,3.449,-0.015,-0.017,-0.003,-0.004
0.978,-1.326,3.488,-0.026,-0.038,-0.02,-0.003
1.012,-1.321,3.503,-0.099,-0.11,-0.098,-0.003
1.03,-1.33,3.485,0.045,0.048,0.059,-0.004
1.035,-1.358,3.465,-0.005,-0.005,0.018,-0.004
1.042,-1.413,3.435,-0.028,-0.038,-0.011,-0.004
1.046,-1.5,3.367,-0.013,-0.02,-0.002,-0.003
1.08,-1.563,3.324,0.097,0.096,0.108,-0.004
1.14,-1.535,3.254,-0.013,-0.018,-0.006,-0.004
1.163,-1.487,3.159,-0.047,-0.056,-0.053,-0.003
1.2,-1.474,3.073,0.097,0.09,0.086,-0.004
1.243,-1.498,3.012,-0.1,-0.086,-0.104,-0.004
1.27,-1.571,2.989,-0.063,-0.026,-0.04,-0.003
1.278,-1.607,2.94,0.082,0.108,0.107,-0.004
1.278,-1.576,2.888,-0.148,-0.138,-0.129,-0.003
1.294,-1.528,2.835,-0.01,-0.004,0.017,-0.003
1.303,-1.492,2.784,0.059,0.053,0.08,-0.004
1.264,-1.437,2.688,-0.138,-0.167,-0.13,-0.004
1.22,-1.367,2.61,0.026,-0.007,0.019,-0.004
1.16,-1.321,2.464,0.026,-0.017,-0.001,-0.003
1.099,-1.271,2.375,-0.031,-0.05,-0.05,-0.003
1.065,-1.219,2.321,-0.013,-0.01,-0.025,-0.003
1.054,-1.316,2.218,-0.067,-0.063,-0.086,-0.003
1.075,-1.579,2.105,0.013,0.009,0.006,-0.003
1.123,-1.756,2.035,-0.111,-0.109,-0.112,-0.003
1.143,-1.779,1.989,-0.005,0.01,0.005,-0.003
1.177,-1.645,1.94,0.065,0.084,0.093,-0.003
1.145,-1.494,1.898,-0.149,-0.15,-0.134,-0.003
1.101,-1.33,1.847,0.041,0.064,0.068,-0.003
1.07,-1.118,1.761,0.027,0.062,0.067,-0.003
1.113,-0.727,1.737,-0.12,-0.109,-0.1,-0.003
1.168,-0.297,1.58,0.07,0.066,0.087,-0.003
1.256,0.117,1.408,0.026,0.002,0.014,-0.003
1.392,0.486,1.285,-0.099,-0.14,-0.133,-0.002
1.554,0.795,1.14,0.028,0.004,0.014,-0.002
1.745,1.023,0.975,-0.042,-0.06,-0.062,-0.002
1.906,1.221,0.857,-0.044,-0.051,-0.056,-0.002
2.041,1.429,0.807,-0.053,-0.025,-0.036,-0.002
2.163,1.557,0.777,-0.035,0.023,-0.009,-0.002
2.247,1.577,0.764,-0.054,0.001,-0.015,-0.002
2.287,1.489,0.784,-0.063,-0.013,-0.018,-0.002
2.294,1.394,0.78,0.051,0.071,0.077,-0.002
2.259,1.404,0.782,0.057,0.06,0.096,-0.002
2.185,1.4,0.759,-0.055,-0.062,-0.035,-0.002
2.072,1.31,0.717,0.121,0.09,0.111,-0.002
2.017,1.228,0.667,0.054,0.023,0.055,-0.002
1.946,1.225,0.594,-0.089,-0.109,-0.098,-0.002
1.908,1.293,0.523,0.139,0.132,0.123,-0.002
1.928,1.357,0.449,-0.017,-0.027,-0.013,-0.002
1.975,1.342,0.412,-0.146,-0.145,-0.143,-0.002
1.988,1.238,0.378,0.095,0.104,0.113,-0.002
1.991,1.125,0.364,-0.074,-0.045,-0.03,-0.002
1.915,1.052,0.335,-0.046,-0.016,-0.016,-0.001
1.756,0.867,0.301,0.054,0.098,0.103,-0.002
1.571,0.661,0.265,0.006,0.04,0.044,-0.001
1.345,0.479,0.181,0,0.009,0.007,-0.001
1.154,0.364,0.114,0.066,0.059,0.084,-0.001
0.986,0.364,0.012,0.062,0.033,0.067,-0.001
0.881,0.467,-0.087,0.146,0.08,0.11,-0.001
0.847,0.702,-0.141,-0.021,-0.068,-0.036,-0.001
0.867,0.934,-0.166,0.164,0.132,0.15,-0.001
0.975,1.044,-0.121,-0.005,-0.033,-0.027,-0.001
1.077,1.129,-0.022,-0.054,-0.069,-0.052,-0.001
1.174,1.153,0.057,0.178,0.191,0.193,-0.001
1.272,1.195,0.174,-0.073,-0.056,-0.048,-0.001
1.335,1.106,0.266,0.007,0.018,0.047,-0.001
1.321,0.995,0.358,0.115,0.115,0.137,-0.001
1.245,0.867,0.439,-0.022,-0.028,-0.001,-0.001
1.16,0.993,0.542,0.025,0.014,0.045,-0.001
0.971,1.153,0.495,0.156,0.146,0.147,-0.001
0.786,1.35,0.476,0.024,0.011,0.019,-0.001
0.629,1.644,0.434,0.072,0.05,0.058,-0.001
0.578,1.917,0.39,0.129,0.094,0.086,-0.001
0.628,2.225,0.379,0.078,0.049,0.052,-0.001
0.761,2.497,0.4,0.033,0.018,0.022,-0.001
0.98,2.732,0.434,0.111,0.098,0.095,-0.001
1.202,2.945,0.533,0.133,0.127,0.136,-0.001
1.377,3.113,0.634,-0.052,-0.037,-0.031,-0
1.533,3.163,0.728,0.121,0.134,0.144,-0.001
1.57,3.092,0.85,0.109,0.117,0.134,-0.001
1.526,3.085,0.929,0.021,0.009,0.025,-0.001
1.428,3.192,0.976,0.065,0.043,0.062,-0.001
1.28,3.417,0.987,-0.119,-0.15,-0.125,-0.001
1.159,3.667,1.02,-0.04,-0.072,-0.068,-0.001
1.028,3.827,1.029,-0.039,-0.068,-0.075,-0.001
0.956,3.954,0.993,0.006,0.002,-0.012,-0.001
0.96,4.08,0.973,0.019,0.007,-0.009,-0.001
1.008,4.15,0.953,0.03,0.033,0.002,-0.001
1.122,4.13,0.99,0.048,0.064,0.041,-0
1.253,4.027,1.002,0.032,0.037,0.036,-0
1.407,3.876,0.999,0.036,0.032,0.043,-0.001
1.52,3.71,0.983,-0.018,-0.017,-0.008,-0.001
1.582,3.61,0.982,-0.026,-0.032,-0.024,-0.001
1.496,3.47,0.884,-0.021,-0.038,-0.017,-0.001
1.334,3.464,0.779,-0.015,-0.025,-0.013,-0.001
1.149,3.513,0.67,-0.077,-0.103,-0.102,-0.001
0.873,3.515,0.545,-0.026,-0.058,-0.05,-0
0.614,3.581,0.396,0.043,0.018,0.017,-0.001
0.435,3.69,0.29,0.086,0.074,0.055,-0.001
0.265,3.816,0.16,0.049,0.039,0.026,-0.001
0.249,3.927,0.083,0.082,0.076,0.066,-0.001
0.238,3.889,-0.004,0.098,0.104,0.087,-0.001
0.255,3.786,-0.087,-0.036,-0.02,-0.036,-0.001
0.345,3.734,-0.119,0.023,0.027,0.019,-0.001
0.362,3.581,-0.232,-0.064,-0.065,-0.063,-0.001
0.397,3.475,-0.302,-0.037,-0.036,-0.034,-0.001
0.364,3.366,-0.413,-0.035,-0.038,-0.044,-0.001
0.299,3.305,-0.514,-0.051,-0.057,-0.057,-0.001
0.219,3.299,-0.614,-0.01,-0.017,-0.017,-0.001
0.109,3.323,-0.688,0.016,-0.003,-0.009,-0.001
-0.008,3.37,-0.713,0.013,-0.007,-0.003,-0.001
-0.155,3.549,-0.721,0.004,-0.006,-0.002,-0.001
-0.279,3.752,-0.676,-0.056,-0.064,-0.064,-0.001
-0.377,3.999,-0.645,0.017,0.015,0.019,-0.001
-0.438,4.202,-0.59,-0.002,-0.008,-0,-0.001
-0.524,4.259,-0.581,-0.099,-0.108,-0.106,-0.001
-0.596,4.267,-0.564,0.029,0.039,0.025,-0.001
-0.619,4.202,-0.551,-0.001,0.008,-0.015,-0.001
-0.634,4.059,-0.584,-0.134,-0.135,-0.143,-0.001
-0.627,3.863,-0.665,0.044,0.047,0.048,-0.001
-0.625,3.742,-0.696,-0.031,-0.051,-0.045,-0.001
-0.632,3.69,-0.753,-0.183,-0.218,-0.2,-0
-0.639,3.746,-0.795,0.087,0.068,0.081,-0.001
-0.62,3.908,-0.758,-0.01,-0.028,-0.031,-0.001
-0.587,4.151,-0.698,-0.154,-0.159,-0.163,-0.001
-0.559,4.457,-0.624,0.079,0.086,0.08,-0.001
-0.544,4.804,-0.531,-0.006,0.001,-0.003,-0.001
-0.482,5.117,-0.444,-0.122,-0.124,-0.104,-0.001
-0.475,5.368,-0.397,0.038,0.03,0.044,-0.001
-0.476,5.402,-0.347,0.061,0.039,0.052,-0.001
-0.459,5.379,-0.337,-0.102,-0.121,-0.111,-0.001
-0.435,5.334,-0.32,-0.003,-0.033,-0.036,-0.001
-0.374,5.288,-0.312,0.063,0.053,0.045,-0.001
-0.284,5.359,-0.29,-0.167,-0.17,-0.182,-0.001
-0.226,5.365,-0.293,-0.124,-0.13,-0.149,-0.001
-0.112,5.327,-0.235,0.106,0.095,0.099,-0.001
-0.013,5.309,-0.134,-0.22,-0.219,-0.221,-0.001
0.109,5.364,0.037,-0.099,-0.111,-0.117,-0.001
0.167,5.411,0.193,0.125,0.12,0.118,-0.001
0.201,5.478,0.396,-0.219,-0.223,-0.228,-0.001
0.183,5.388,0.549,-0.035,-0.046,-0.048,-0
0.074,5.134,0.642,0.166,0.141,0.161,-0.001
-0.026,4.994,0.722,-0.118,-0.142,-0.13,-0.001
-0.143,4.923,0.764,-0.025,-0.056,-0.044,-0.001
-0.267,4.884,0.798,0.112,0.081,0.091,-0.001
-0.396,4.805,0.836,-0.075,-0.101,-0.112,-0.001
-0.481,4.647,0.872,-0.079,-0.104,-0.113,-0.001
-0.519,4.515,0.924,0.053,0.049,0.044,-0.001
-0.565,4.464,0.942,-0.059,-0.065,-0.08,-0.001
-0.61,4.501,1.01,-0.164,-0.164,-0.17,-0.001
-0.626,4.562,1.084,-0.02,-0.016,-0.022,-0.001
-0.62,4.558,1.139,0.03,0.031,0.002,-0.001
-0.619,4.474,1.21,-0.184,-0.205,-0.213,-0.001
-0.684,4.389,1.244,0.05,0.03,0.034,-0.001
-0.795,4.371,1.275,0.085,0.062,0.059,-0.001
-0.916,4.416,1.332,-0.161,-0.202,-0.185,-0.001
-1.019,4.443,1.34,0.056,0.017,0.027,-0.001
-1.083,4.428,1.344,0.146,0.108,0.105,-0.001
-1.142,4.357,1.388,-0.199,-0.231,-0.226,-0.001
-1.21,4.298,1.398,0.059,0.034,0.031,-0.001
-1.218,4.279,1.402,0.081,0.065,0.064,-0.001
-1.168,4.3,1.445,-0.237,-0.249,-0.241,-0.001
-1.114,4.352,1.485,0.022,0.011,0.002,-0.001
-1.041,4.379,1.481,0.032,0.029,0.015,-0.001
-0.972,4.476,1.485,-0.141,-0.132,-0.14,-0.001
-0.924,4.627,1.437,-0.03,-0.037,-0.054,-0.001
-0.902,4.748,1.403,0.032,0.016,0.014,-0.001
-0.878,4.838,1.356,-0.043,-0.055,-0.06,-0.001
-0.883,4.91,1.288,-0.098,-0.109,-0.123,-0.001
-0.884,4.972,1.191,0.076,0.057,0.06,-0.001
-0.885,4.964,1.103,0.024,0.006,0.001,-0.001
-0.819,4.938,1.083,-0.192,-0.22,-0.231,-0.001
-0.783,4.81,1.034,0.127,0.101,0.107,-0.001
-0.663,4.759,1.069,-0.033,-0.047,-0.043,-0.002
-0.532,4.73,1.108,-0.209,-0.22,-0.214,-0.001
-0.443,4.65,1.113,0.167,0.158,0.167,-0.001
-0.322,4.664,1.185,-0.085,-0.088,-0.083,-0.002
-0.22,4.669,1.181,-0.161,-0.153,-0.152,-0.001
-0.142,4.725,1.175,0.097,0.106,0.104,-0.001
-0.126,4.705,1.178,-0.009,-0.007,-0.018,-0.002
-0.128,4.606,1.143,-0.121,-0.129,-0.135,-0.001
-0.129,4.519,1.1,0.059,0.047,0.047,-0.001
-0.123,4.417,1.059,0.02,0.012,-0.001,-0.001
-0.102,4.26,1.031,-0.129,-0.14,-0.15,-0.002
-0.107,4.109,1.018,-0.04,-0.049,-0.051,-0.001
-0.069,3.906,1.033,0.077,0.072,0.067,-0.002
-0.014,3.703,1.05,-0.143,-0.158,-0.158,-0.002
0.016,3.544,1.088,-0.066,-0.081,-0.067,-0.002
0.006,3.397,1.132,0.085,0.083,0.095,-0.002
-0.027,3.36,1.155,-0.139,-0.142,-0.129,-0.002
-0.052,3.399,1.15,-0.061,-0.074,-0.053,-0.001
-0.117,3.457,1.101,0.159,0.148,0.16,-0.002
-0.206,3.47,1.066,-0.078,-0.082,-0.076,-0.002
-0.379,3.421,0.972,-0.092,-0.102,-0.096,-0.002
-0.505,3.358,0.915,0.152,0.142,0.144,-0.002
-0.567,3.29,0.869,-0.102,-0.11,-0.108,-0.002
-0.588,3.206,0.87,-0.101,-0.106,-0.123,-0.001
-0.6,3.139,0.872,0.104,0.091,0.081,-0.002
-0.588,3.113,0.873,-0.096,-0.099,-0.104,-0.002
-0.552,3.086,0.909,-0.128,-0.137,-0.137,-0.002
-0.487,3.017,0.946,0.065,0.05,0.057,-0.002
-0.369,2.93,1.013,-0.051,-0.062,-0.05,-0.002
-0.286,2.908,1.034,-0.127,-0.12,-0.113,-0.002
-0.222,2.924,1.037,0.048,0.044,0.057,-0.002
-0.182,2.981,1.027,0.052,0.041,0.061,-0.002
-0.147,3.027,0.972,-0.119,-0.139,-0.113,-0.002
-0.121,3.01,0.906,0.006,0,0.011,-0.002
-0.12,2.954,0.819,0.125,0.109,0.116,-0.002
-0.088,2.888,0.809,-0.128,-0.142,-0.143,-0.002
-0.041,2.864,0.833,-0.019,-0.035,-0.032,-0.002
0.057,2.872,0.859,0.135,0.132,0.122,-0.002
0.227,2.899,0.966,-0.23,-0.233,-0.234,-0.002
0.362,2.817,1.026,-0.031,-0.014,-0.022,-0.002
0.468,2.666,1.071,0.056,0.078,0.063,-0.002
0.532,2.605,1.164,-0.137,-0.119,-0.139,-0.002
0.628,2.573,1.247,-0.053,-0.056,-0.051,-0.002
0.681,2.6,1.314,0.072,0.063,0.078,-0.002
0.696,2.601,1.356,-0.032,-0.049,-0.028,-0.002
0.685,2.554,1.363,-0.084,-0.11,-0.089,-0.002
0.64,2.496,1.382,0.082,0.066,0.087,-0.002
0.635,2.427,1.383,0.064,0.067,0.063,-0.002
0.667,2.374,1.382,-0.165,-0.181,-0.187,-0.002
0.688,2.33,1.422,0.066,0.043,0.052,-0.002
0.732,2.276,1.453,0.069,0.057,0.065,-0.002
0.772,2.195,1.49,-0.201,-0.208,-0.209,-0.002
0.815,2.056,1.498,0.099,0.096,0.095,-0.002
0.934,1.98,1.558,0.046,0.053,0.048,-0.002
0.986,1.878,1.559,-0.112,-0.093,-0.105,-0.002
1.027,1.847,1.558,0.102,0.111,0.104,-0.002
1.025,1.849,1.51,-0.068,-0.069,-0.072,-0.002
0.985,1.833,1.489,-0.048,-0.054,-0.041,-0.002
0.96,1.772,1.422,-0.013,-0.023,-0.012,-0.002
0.929,1.748,1.358,-0.095,-0.119,-0.111,-0.002
0.895,1.759,1.323,-0.073,-0.093,-0.085,-0.002
0.911,1.829,1.289,-0.034,-0.052,-0.04,-0.002
0.931,1.891,1.267,-0.073,-0.09,-0.09,-0.002
