force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
28.067,1.315,32.419,0.137,0.03,0.097,0.084
26.862,3.206,31.207,0.107,0.088,0.124,0.084
26.014,4.562,29.389,-0.096,-0.195,-0.156,0.084
25.597,5.674,27.449,0.132,-0.028,0.011,0.084
25.401,7.702,25.578,0.094,-0.013,-0.03,0.084
25.051,11.511,23.584,-0.102,-0.242,-0.242,0.085
24.406,15.916,21.399,-0.065,-0.029,0.03,0.085
23.236,18.857,19.53,-0.142,0.007,0.076,0.085
21.432,20.534,17.901,-0.199,-0.11,-0.001,0.085
19.135,23.04,16.091,-0.135,-0.003,0.088,0.085
16.578,27.31,14.313,-0.038,0.139,0.085,0.085
14.175,31.281,12.736,-0,-0.031,-0.029,0.086
12.318,33.03,11.421,-0.019,-0.052,0.015,0.086
10.834,32.765,9.941,0.155,0.127,0.071,0.086
9.585,32.333,8.101,0.079,0.004,0.093,0.086
8.138,32.556,6.461,-0.107,-0.246,-0.057,0.087
6.239,32.388,5.197,0.185,0.006,0.061,0.087
4.06,30.639,4.235,0.028,-0.1,-0.016,0.087
2.025,27.483,3.436,-0.18,-0.215,-0.18,0.087
0.47,23.678,2.737,0.093,0.162,0.063,0.087
-0.668,20.193,2.522,-0.138,-0.02,0.044,0.087
-1.71,17.651,2.598,-0.259,-0.116,0.05,0.088
-2.696,15.548,2.59,0.097,0.172,0.277,0.088
-3.781,12.989,2.413,0.028,-0.019,0.191,0.088
-5.102,9.51,2.213,0.039,-0.186,0.019,0.088
-6.579,5.748,2.042,0.28,0.014,0.072,0.088
-8.008,3.351,1.767,0.127,-0.107,-0.046,0.088
-8.934,2.372,1.012,0.108,-0.045,-0.032,0.089
-9.009,1.026,0.088,0.088,-0.022,-0.045,0.089
-8.161,-1.898,-0.677,0.002,-0.075,0.033,0.089
-6.696,-5.346,-1.444,0.11,0.018,0.077,0.089
-4.845,-7.592,-2.17,0.081,-0.062,-0.063,0.089
-3.067,-8.524,-2.534,0.123,-0.019,0.088,0.089
-1.617,-9.731,-2.501,0.161,-0.006,0.042,0.089
-0.416,-12.15,-2.131,0.077,-0.032,0.072,0.089
0.792,-14.411,-2.032,0.049,0.034,0.235,0.089
2.32,-15.387,-2.269,0.107,0.079,0.212,0.089
3.982,-14.906,-2.335,0.115,-0.054,0.116,0.089
5.616,-13.662,-2.447,0.227,-0.033,0.145,0.089
7.117,-12.565,-2.786,0.286,-0.044,-0.03,0.089
8.4,-11.497,-3.136,0.218,-0.13,-0.101,0.089
9.603,-10.309,-3.611,0.152,-0.111,-0.066,0.089
10.686,-9.336,-3.942,0.077,-0.043,-0.072,0.089
11.649,-8.647,-4.237,-0.038,-0.001,0.042,0.089
12.807,-7.838,-4.865,-0.136,-0.031,-0.027,0.089
14.381,-6.993,-5.651,0.019,0.164,0.061,0.089
15.995,-6.093,-6.288,-0.05,0.071,0.019,0.089
17.376,-5.111,-7.081,-0.007,0.056,-0.009,0.089
18.358,-3.768,-8.285,0.109,0.168,0.082,0.089
18.719,-1.644,-9.516,-0.059,-0.004,0.074,0.089
18.504,0.695,-10.778,0.007,-0.037,0.032,0.089
17.659,2.869,-12.156,0.084,0.037,0.049,0.089
16.77,5.209,-13.423,-0.04,-0.03,-0.056,0.089
16.375,7.72,-14.55,0.058,0.055,-0.16,0.089
16.568,10.023,-15.275,0.078,0.105,-0.147,0.089
17.065,11.981,-15.298,-0.065,0.03,-0.14,0.089
17.647,13.295,-14.996,-0.089,0.082,-0.115,0.089
17.972,14.172,-14.479,-0.203,-0.018,-0.091,0.089
18.123,14.725,-13.529,-0.162,0.07,0.092,0.088
18.04,14.569,-12.227,-0.02,0.186,0.101,0.088
17.432,14.007,-10.832,-0.08,0.096,0.042,0.088
16.513,13.697,-9.532,-0.076,0.108,0.043,0.088
15.56,14.094,-8.341,-0.018,0.185,-0.012,0.088
14.665,14.838,-7.149,-0.054,0.062,0.021,0.088
13.715,15.088,-6.019,0,0.072,0.105,0.088
12.462,14.84,-5.076,0.045,0.071,-0.005,0.088
10.854,14.777,-4.104,-0.034,-0.092,-0.078,0.087
9.062,14.678,-2.825,0.124,0.081,0.048,0.087
7.174,13.99,-1.191,-0.037,0.024,-0.209,0.087
5.394,12.337,0.588,-0.109,0.038,-0.063,0.087
4.078,10.129,2.348,0.011,0.213,0.13,0.087
3.029,8.158,4.181,-0.159,0.053,0.017,0.087
2.06,6.69,6.084,0.047,0.037,0.086,0.087
0.952,4.994,8.012,0.141,0.139,0.051,0.086
-0.155,3.069,9.73,-0.108,0.029,-0.192,0.086
-0.683,1.529,11.287,-0.026,0.123,0.006,0.086
-0.736,0.55,12.607,0.049,0.014,0.079,0.086
-0.87,0.382,13.874,-0.014,-0.079,-0.085,0.086
-0.832,0.655,15.645,-0.041,0.079,0.028,0.086
-0.218,1.249,17.061,0.003,-0.01,-0.194,0.086
0.921,1.266,18.581,0.006,0.125,-0.286,0.085
3.045,0.2,20.991,-0.121,0.064,-0.226,0.085
6.307,-0.737,23.024,-0.041,0.077,-0.097,0.086
9.913,-0.778,24.624,-0.166,0.093,0.07,0.085
12.901,-0.09,26.384,-0.132,-0.079,0.077,0.085
15.307,0.249,27.747,0.093,-0.024,0.158,0.085
17.021,-0.806,29.114,-0.043,0.044,0.172,0.085
17.932,-2.267,30.304,0.046,-0.15,-0.21,0.086
19.017,-3.033,30.777,0.225,0.064,-0.014,0.086
20.552,-3.232,31.085,-0.068,-0.054,-0.077,0.085
22.258,-2.986,31.383,-0.106,-0.077,-0.207,0.086
24.313,-2.919,30.944,0.112,0.11,0.311,0.085
26.165,-2.969,30.147,-0.009,-0.238,0.114,0.085
27.176,-2.46,29.911,0.154,-0.202,0.034,0.085
26.973,-0.728,29.628,0.216,-0.151,0.096,0.085
25.669,1.82,29.581,-0.059,-0.105,-0.098,0.086
24.204,3.135,29.072,0.059,0.116,-0.022,0.085
23.187,3.029,27.476,0.049,0.107,0.072,0.085
22.88,2.845,26.132,-0.11,0.112,0.102,0.086
23.198,5.059,24.964,0.011,0.087,0.185,0.086
23.379,9.497,22.66,-0.055,-0.105,0.151,0.086
22.8,13.804,20.354,0.109,-0.171,0.126,0.086
21.485,16.577,18.534,0.089,-0.2,-0.02,0.086
19.672,18.611,16.84,-0.258,-0.144,-0.056,0.086
17.299,22.039,14.741,-0.008,0.047,0.045,0.086
14.914,26.741,12.398,-0.132,-0.072,-0.098,0.087
12.925,30.712,10.444,-0.285,0.014,0.016,0.087
11.354,32.951,9.047,0.148,0.145,0.142,0.087
10.289,33.781,7.609,-0.111,-0.105,-0.06,0.087
9.329,34.144,5.907,-0.012,-0.004,0.121,0.087
7.859,34.007,4.834,0.233,-0.015,0.116,0.087
5.559,33.306,4.097,-0.026,-0.171,-0.065,0.088
2.829,31.783,2.977,-0.06,0.083,0.073,0.088
0.047,28.463,2.028,0.049,0.105,0.042,0.088
-2.232,24.068,1.353,-0.091,-0.099,-0.006,0.088
-3.763,20.621,0.927,0.027,0.039,0.078,0.088
-4.825,18.777,0.855,0.054,-0.049,-0.026,0.088
-5.654,17.546,0.664,-0.031,-0.039,0.214,0.088
-6.337,14.744,0.286,0.044,-0.089,-0.054,0.088
-7.241,10.59,0.359,0.187,-0.077,-0.042,0.089
-8.716,7.147,0.533,-0.018,-0.028,0.14,0.089
-10.194,5.363,0.311,-0.001,-0.053,-0.23,0.089
-11.005,3.941,0.028,0.106,-0.044,-0.087,0.089
-11.126,1.278,-0.18,-0.009,0.016,0.126,0.089
-10.492,-2.268,-0.61,0.037,-0.083,-0.231,0.089
-9.154,-5.547,-1.353,0.212,0.11,0.147,0.089
-7.704,-7.407,-2.39,0.049,-0.026,0.025,0.089
-6.397,-8.937,-3.03,0.177,-0.124,-0.219,0.089
-5.672,-11.086,-3.039,0.192,-0.041,0.051,0.089
-5.145,-12.645,-3.149,0.081,-0.093,-0.083,0.089
-4.088,-13.995,-3.139,0.071,-0.081,-0.157,0.089
-2.446,-15.028,-2.828,0.109,0.055,0.152,0.089
-0.088,-15.444,-2.576,0.144,-0.003,0.058,0.089
2.568,-14.948,-2.499,0.215,-0.013,-0.103,0.089
4.849,-13.638,-2.521,0.104,-0.019,0.054,0.09
6.771,-12.724,-2.499,0.218,-0.067,-0.048,0.089
8.048,-12.386,-2.18,0.172,-0.159,-0.284,0.089
8.636,-11.907,-2.151,-0.085,-0.135,-0.042,0.089
9.095,-10.815,-2.611,-0.007,0.003,-0.053,0.089
9.657,-9.727,-3.363,-0.022,0.003,-0.181,0.089
10.576,-8.647,-4.218,-0.148,-0.036,-0.003,0.09
11.911,-7.814,-5.358,0.14,0.189,-0.004,0.089
13.203,-6.603,-6.454,0.036,0.033,-0.165,0.089
14.284,-4.109,-7.71,-0.031,-0.053,-0.048,0.089
14.945,-1.257,-9.021,0.19,0.137,-0.055,0.089
14.75,1.117,-9.711,-0.066,-0.036,-0.06,0.089
14.107,3.06,-10.742,-0.125,-0.043,-0.022,0.089
13.679,4.774,-12.205,0.108,0.239,-0.002,0.089
13.593,6.61,-13.076,-0.14,0.036,-0.058,0.089
13.859,8.594,-13.636,-0.034,0.05,-0.075,0.089
14.165,10.611,-13.997,0.115,0.126,-0.141,0.089
14.247,12.505,-14.046,-0.16,-0.005,-0.071,0.089
14.23,13.229,-13.885,-0.14,0.001,-0.043,0.089
13.86,12.804,-13.334,0.014,0.059,-0.048,0.089
12.951,12.598,-12.455,-0.191,0.05,0.103,0.088
11.957,12.996,-11.554,-0.2,0.027,-0.04,0.088
11.083,13.633,-10.65,0,0.167,-0.025,0.088
10.516,13.946,-9.286,-0.095,0.142,0.102,0.088
10.473,13.849,-7.883,-0.096,0.064,-0.087,0.088
10.457,13.909,-6.662,0.056,0.228,0.093,0.088
10.023,14.2,-5.338,-0.07,0.092,0.212,0.088
9.128,14.214,-4.083,-0.04,-0.005,-0.044,0.088
7.606,13.348,-2.725,0.019,0.076,0.091,0.088
5.638,11.518,-1.084,-0.05,0.004,0.16,0.087
3.76,9.698,0.374,-0.051,-0.005,-0.171,0.087
2.232,8.353,1.933,-0.057,0.119,0.081,0.087
1.242,7.012,3.86,-0.064,0.065,0.201,0.087
0.305,5.178,5.708,-0.047,0.005,-0.019,0.087
-0.779,3.599,7.277,0.052,0.016,0.145,0.087
-1.907,2.201,8.882,0.061,0.005,0.152,0.087
-3.026,1.197,10.772,0.006,-0.002,-0.187,0.086
-3.705,0.922,12.858,-0.106,0.021,-0.01,0.086
-3.702,0.678,14.638,-0,0.09,0.129,0.086
-3.159,0.15,16.089,-0.04,0.044,-0.173,0.086
-1.771,-0.395,17.976,-0.143,0.073,-0.016,0.085
0.458,-0.052,19.847,0.006,0.177,0.029,0.086
2.886,0.631,21.394,-0.025,0.152,-0.113,0.085
5.309,0.443,23.283,-0.138,-0.052,-0.015,0.085
8.006,-0.237,25.178,0.061,0.046,0.147,0.085
10.594,-0.463,26.733,-0.013,0.017,0.123,0.085
12.614,0.075,28.357,-0.138,-0.167,0.055,0.085
14.332,0.918,29.652,0.191,0.035,0.126,0.085
16.215,1.106,30.734,0.101,0.113,0.015,0.085
18.277,0.534,31.844,-0.101,-0.096,-0.176,0.085
20.58,0.184,32.554,0.221,0.11,0.075,0.085
22.778,0.641,32.578,0.079,-0.047,0.021,0.084
24.509,1.206,32.697,-0.073,-0.163,-0.033,0.084
25.827,1.16,32.842,0.152,0.012,0.092,0.084
26.813,0.797,32.681,-0.023,0.011,0.106,0.084
27.242,0.416,32.366,-0.186,-0.103,0.148,0.084
26.896,0.807,31.613,0.192,-0.047,0.137,0.084
26.082,2.01,30.9,0.136,-0.027,0.155,0.085
25.144,3.806,30.308,0.079,0.02,0.032,0.085
24.374,5.769,28.897,0.164,0.022,-0.121,0.085
23.824,6.601,27.078,0.19,0.019,0.114,0.085
23.504,7.748,25.714,0.09,-0.13,-0.05,0.085
23.281,10.878,24,-0.019,-0.13,-0.086,0.085
22.725,15.654,21.746,0.006,-0.011,0.239,0.085
21.622,19.735,19.642,-0.121,-0.123,-0.065,0.085
20.109,21.54,17.807,-0.182,-0.093,-0.121,0.085
18.183,23.01,15.878,-0.048,0.121,0.134,0.086
15.976,26.066,13.841,-0.165,-0.035,-0.187,0.086
13.578,29.988,11.918,-0.061,0.076,0.05,0.086
11.133,32.231,10.179,-0.002,-0.002,0.196,0.086
8.968,31.892,8.561,0.087,-0.029,0.067,0.086
7.155,30.76,6.66,0.099,-0.054,-0.009,0.086
5.376,30.643,5.001,0.123,-0.033,0.06,0.086
3.481,31.134,3.796,0.176,-0.146,-0.2,0.086
1.61,30.74,2.777,0.077,-0.077,-0.18,0.086
-0.085,28.748,2.065,-0.02,-0.039,-0.084,0.086
-1.525,25.624,1.37,-0.004,0.027,-0.045,0.086
-2.681,22.246,0.734,-0.181,-0.072,-0.01,0.086
-4.008,19.592,0.552,-0.083,-0.091,0.071,0.086
-5.605,17.769,0.712,0.034,0.011,0.094,0.086
-7.28,15.908,0.584,-0.052,-0.037,-0.019,0.086
-8.914,12.8,0.188,0.076,-0.04,-0.018,0.086
-10.608,8.176,0.017,0.185,0.056,0.06,0.086
-12.124,4.445,-0.285,0.029,-0.075,-0.023,0.086
-13.032,3.152,-1.272,0.156,-0.074,-0.048,0.086
-13.346,2.95,-2.35,0.245,0.004,0.02,0.087
-13.133,1.595,-3.143,0.092,-0.151,-0.119,0.086
-12.058,-1.481,-3.785,0.198,-0.059,-0.139,0.087
-10.41,-4.029,-4.562,0.177,0.022,-0.102,0.086
-8.552,-4.711,-5.197,-0.07,-0.059,-0.144,0.087
-6.78,-5.044,-5.312,0.028,0.039,-0.029,0.087
-5.052,-6.54,-5.117,0.002,-0.009,0.06,0.086
-3.336,-8.942,-5.031,0.024,-0.004,0.124,0.087
-1.691,-10.878,-5.112,0.147,0.018,0.069,0.087
-0.006,-11.762,-5.008,0.107,-0.052,0.085,0.087
1.558,-11.726,-4.772,0.276,-0.023,0.057,0.087
2.809,-11.447,-4.845,0.229,-0.056,-0.018,0.086
4.026,-10.73,-5.164,0.138,-0.033,0.055,0.087
5.449,-9.611,-5.562,0.21,-0.015,-0.032,0.087
7.042,-8.602,-5.961,0.025,-0.142,-0.165,0.087
8.632,-7.613,-6.365,0.063,0.048,0.038,0.087
10.476,-6.303,-6.837,0.013,-0.025,-0.167,0.086
12.482,-4.69,-7.5,-0.031,0.022,-0.122,0.087
14.36,-3.281,-8.179,-0.037,0.189,0.113,0.086
15.954,-2.783,-8.678,-0.084,0.1,0.014,0.086
17.098,-2.509,-9.557,-0.043,0.126,0.098,0.087
17.769,-1.215,-10.904,-0.019,0.106,0.144,0.086
17.84,0.793,-12.009,-0.021,0.013,0.009,0.086
17.273,2.657,-12.898,0.165,0.099,0.092,0.086
16.533,4.184,-13.973,0.076,-0.013,-0.01,0.086
16.034,5.885,-15.021,0.032,0.023,-0.099,0.086
15.942,8.1,-15.688,0.08,0.139,0.056,0.086
16.093,10.371,-15.798,-0.085,-0.053,-0.099,0.086
16.287,12.291,-15.555,-0.084,0.062,-0.093,0.086
16.48,13.657,-15.123,-0.06,0.165,0.066,0.086
16.761,14.564,-14.381,-0.126,0.067,-0.059,0.086
16.951,14.808,-13.087,-0.123,0.164,0.005,0.086
16.953,14.592,-11.629,-0.128,0.189,0.149,0.086
16.597,14.386,-10.378,-0.14,0.102,0.105,0.086
15.741,14.413,-9.064,-0.079,0.142,0.143,0.085
14.71,14.796,-7.645,-0.001,0.158,0.194,0.085
13.655,14.654,-6.346,-0.023,0.024,0.022,0.085
12.303,14.022,-4.968,0.091,0.093,0.077,0.085
10.702,13.801,-3.78,0.079,0.061,0.001,0.085
9.139,14.295,-2.443,-0.015,-0.026,-0.072,0.085
7.555,14.519,-0.645,-0.001,0.094,0.098,0.084
5.943,13.541,1.18,-0.054,0.07,0.05,0.084
4.604,11.904,2.808,-0.078,0.05,0.027,0.084
3.552,10.678,4.594,-0.096,0.081,0.114,0.084
2.371,9.774,6.744,-0.035,0.106,0.116,0.084
0.927,8.563,8.803,0.042,0.007,-0.043,0.084
-0.591,6.614,10.598,-0.008,0.069,-0.001,0.084
-1.835,4.561,12.365,-0.048,0.096,-0.082,0.083
-2.377,3.201,14.086,-0.057,0.088,-0.074,0.083
-2.181,2.777,15.639,-0.145,-0.083,-0.025,0.083
-1.642,2.782,17.027,0.069,0.042,-0.002,0.083
-1.04,2.712,18.454,0.046,-0.011,-0.163,0.083
-0.073,3.075,20.142,-0.076,-0.068,-0.275,0.083
1.397,3.588,22.033,0.005,0.193,-0.17,0.083
3.535,3.345,24.213,-0.202,0.068,-0.164,0.083
6.479,2.419,26.134,-0.216,-0.037,-0.003,0.083
9.855,1.913,27.87,-0.034,0.125,0.157,0.083
13.107,2.389,29.381,-0.077,-0.028,0.044,0.083
15.843,2.94,30.618,0.073,-0.103,-0.04,0.083
17.912,2.509,31.783,0.171,0.023,-0.139,0.083
19.527,1.31,32.744,0.108,-0.039,-0.262,0.083
21.029,0.251,33.436,-0.004,-0.088,-0.157,0.083
22.544,-0.135,33.931,-0.058,-0.024,-0.009,0.083
24.138,-0.383,33.962,-0.045,-0.04,0.057,0.083
25.787,-0.845,33.585,-0.018,-0.151,0.035,0.083
27.34,-1.178,33.353,0.068,-0.088,-0.077,0.083
28.587,-0.657,33.269,0.129,-0.012,-0.051,0.084
29.101,1.059,33.007,0.029,-0.139,-0.042,0.084
28.706,3.038,32.511,0.058,-0.114,0.021,0.084
27.695,4.53,31.604,0.151,-0.023,0.105,0.085
26.654,6.058,30.236,-0.035,-0.077,0.009,0.085
26.035,7.772,28.603,-0.012,-0.045,-0.025,0.086
25.751,9.757,26.496,0.139,-0.049,-0.048,0.086
25.602,12.288,24.44,0.014,-0.139,-0.162,0.086
25.233,15.867,22.47,0.031,-0.129,-0.123,0.087
24.571,19.763,20.318,-0.086,-0.04,0.021,0.087
23.219,22.714,18.397,-0.29,-0.109,0.012,0.088
21.121,25.029,16.554,-0.11,-0.112,0.035,0.088
18.63,27.923,14.646,-0.143,-0.042,0.063,0.089
16.003,31.905,13.042,-0.069,0.071,0.006,0.089
13.565,35.684,11.568,0.07,-0.05,-0.102,0.09
11.662,37.379,10.102,-0.041,0.013,0.049,0.09
10.2,37.131,8.556,0.087,0.048,0.026,0.09
8.886,36.826,6.912,0.034,-0.127,0.001,0.091
7.344,37.28,5.379,-0.059,-0.128,0.09,0.091
5.382,37.121,4.031,0.149,-0.02,0.041,0.091
3.252,34.902,3.094,-0.042,-0.266,-0.175,0.092
1.136,31.249,2.3,-0.017,-0.065,-0.048,0.092
-0.497,27.619,1.822,0.027,0.091,-0.061,0.092
-1.567,24.548,1.517,-0.229,-0.101,-0.021,0.093
-2.476,21.92,1.465,-0.082,0.054,0.26,0.093
-3.436,19.232,1.576,0.096,0.084,0.195,0.093
-4.509,16.411,1.576,-0.012,-0.114,0.141,0.094
-5.826,13.366,1.406,0.161,-0.041,0.128,0.094
-7.221,9.991,1.275,0.256,-0.051,-0.082,0.094
-8.451,7.234,1.171,0.159,-0.054,0.019,0.094
-9.186,5.578,0.598,0.11,-0.015,-0.007,0.094
-9.005,4.129,-0.287,0.163,0.025,-0.011,0.095
-7.962,1.592,-1.041,-0.002,-0.034,0.132,0.095
-6.203,-1.73,-1.702,0.075,-0.067,-0.003,0.095
-4.103,-4.636,-2.256,0.215,-0.024,-0.024,0.095
-2.355,-6.031,-2.579,0.132,-0.024,0.076,0.095
-0.884,-7.018,-2.571,0.018,-0.171,-0.157,0.096
0.492,-9.19,-2.142,0.162,0.042,0.157,0.096
1.896,-11.537,-1.943,-0.005,-0.02,0.213,0.096
3.607,-12.688,-2.085,0.025,-0.048,0.094,0.096
5.442,-12.131,-2.15,0.188,0.021,0.18,0.096
7.293,-10.662,-2.244,0.203,-0.055,0.109,0.096
8.973,-9.448,-2.398,0.238,-0.145,-0.173,0.096
10.226,-8.404,-2.589,0.255,-0.08,-0.074,0.096
11.371,-7.25,-3.058,0.11,-0.089,-0.029,0.096
12.456,-6.321,-3.448,-0.008,-0.145,-0.164,0.096
13.333,-5.531,-3.708,-0.082,-0.045,0.036,0.097
14.478,-4.588,-4.305,-0.033,0.076,0.108,0.097
15.978,-3.646,-5.152,-0.039,0.039,-0.114,0.097
17.544,-2.616,-5.931,-0.077,0.033,-0.015,0.097
18.975,-1.654,-6.839,0.047,0.114,0.033,0.097
19.937,-0.46,-7.893,0.019,0.027,-0.056,0.097
20.145,1.739,-9.1,-0.136,-0.073,0.071,0.097
19.733,4.407,-10.587,0.059,0.035,0.087,0.097
18.929,6.669,-11.88,0,-0.035,-0.026,0.097
18.036,8.603,-12.974,-0.13,-0.113,-0.129,0.097
17.594,10.746,-14.116,0.139,0.125,-0.149,0.097
17.66,13.146,-14.812,-0.002,0.048,-0.207,0.097
18.028,15.361,-14.782,-0.175,-0.037,-0.165,0.097
18.449,16.409,-14.519,0.035,0.172,-0.008,0.097
18.656,16.889,-13.966,-0.151,0.036,0.02,0.097
18.536,17.111,-13.117,-0.231,-0.002,0.054,0.097
18.221,16.906,-11.894,-0.012,0.135,0.021,0.097
17.531,16.438,-10.547,-0.049,0.129,0.062,0.097
16.64,16.012,-9.097,-0.124,0.074,0.008,0.097
15.692,15.979,-7.859,0,0.174,-0.02,0.097
14.785,16.397,-6.76,-0.006,0.129,0.143,0.097
13.88,16.665,-5.61,-0.123,-0.039,0.03,0.097
12.657,16.396,-4.506,0.054,0.04,-0.025,0.096
10.94,16.011,-3.386,0.09,0.039,0.08,0.096
9.051,15.517,-2.065,-0.014,-0.074,-0.134,0.096
7.07,14.563,-0.454,0.009,0.077,-0.171,0.096
5.312,12.854,1.479,-0.035,0.112,0.082,0.096
4.027,10.617,3.361,-0.115,0.075,0.03,0.096
3.084,8.697,5.195,-0.054,0.115,0.102,0.096
2.215,7.122,7.142,0.106,0.083,0.152,0.096
1.333,5.108,9.209,0.096,0.096,-0.013,0.096
0.544,3.284,11.114,-0.072,0.036,-0.213,0.096
0.298,2.12,12.785,0.066,0.19,0.147,0.095
0.293,1.463,14.159,0.059,-0.032,0.042,0.095
0.224,1.416,15.752,-0.069,-0.069,-0.086,0.096
0.531,1.762,17.657,0.03,0.159,0.195,0.095
1.244,2.389,19.032,0.087,0.055,-0.157,0.095
2.364,2.26,20.789,-0.073,0.047,-0.352,0.095
4.726,1.311,23.265,0.032,0.193,-0.077,0.095
8.202,0.702,25.242,-0.027,0.14,-0.064,0.095
11.816,0.965,26.952,-0.12,0.1,0.157,0.096
14.653,1.634,28.602,0.061,-0.03,0.197,0.095
16.91,1.907,29.964,0.138,0.066,0.211,0.096
18.543,0.994,31.602,-0.1,0.063,0.181,0.095
19.694,-0.327,32.672,0.196,-0.041,-0.068,0.096
20.968,-1.201,33.041,0.367,0.181,0.128,0.096
22.49,-1.397,33.496,-0.014,-0.035,-0.057,0.096
24.265,-0.813,33.892,0.037,0.084,-0.039,0.096
26.283,-0.468,33.335,0.206,0.228,0.451,0.096
27.875,-0.508,32.549,0.039,-0.265,0.125,0.096
28.486,-0.544,32.241,0.082,-0.346,-0.086,0.096
27.963,0.95,32.118,0.066,-0.232,-0.01,0.096
26.555,3.676,31.96,-0.033,-0.06,-0.122,0.097
25.085,5.235,31.095,-0.019,0.048,-0.078,0.097
24.043,4.635,29.368,0.027,0.076,0.072,0.097
23.876,3.976,28.178,-0.062,0.131,0.13,0.097
24.264,6.429,26.911,-0.004,0.16,0.282,0.097
24.333,11.4,24.301,0.015,-0.109,0.172,0.097
23.503,15.676,21.977,0.16,-0.152,0.169,0.097
21.835,17.845,20.284,0.003,-0.256,-0.08,0.097
19.753,19.629,18.379,-0.213,-0.137,-0.115,0.097
17.431,23.262,15.944,-0.033,0.032,0.058,0.098
15.093,28.056,13.361,-0.174,-0.118,-0.147,0.097
13.016,31.825,11.353,-0.145,0.051,0.068,0.098
11.453,33.617,9.907,0.11,0.158,0.191,0.098
10.402,34.294,8.046,-0.163,-0.158,-0.165,0.098
9.421,34.426,6.095,0.102,0.064,0.198,0.098
7.587,33.962,5.094,0.208,-0.067,0.12,0.098
5,33.237,4.334,0.017,-0.086,-0.048,0.099
2.18,31.805,2.985,-0.015,0.136,0.144,0.099
-0.585,28.477,1.787,0.009,0.072,0.038,0.099
-2.684,23.787,1.042,-0.099,-0.132,-0.03,0.099
-4.148,20.286,0.665,-0.021,-0.033,0.036,0.099
-5.268,19.207,0.394,-0.013,-0.124,-0.071,0.099
-6.119,18.698,-0.258,-0.011,-0.071,0.127,0.099
-6.813,15.782,-0.713,0.066,-0.118,-0.056,0.099
-7.946,11.08,-0.598,0.102,-0.165,-0.094,0.099
-9.572,7.773,-0.669,0.067,0.063,0.162,0.099
-11.059,6.839,-1.277,-0.002,-0.003,-0.185,0.099
-11.712,5.978,-1.724,0.142,-0.009,-0.014,0.099
-11.734,2.917,-1.873,0.041,0.083,0.147,0.099
-11.137,-1.116,-2.3,-0.006,-0.101,-0.24,0.099
-9.791,-4.164,-3.411,0.155,0.059,0.11,0.099
-8.311,-5.37,-4.494,0.045,-0.058,-0.037,0.099
-7.251,-6.707,-4.948,0.073,-0.239,-0.28,0.1
-6.729,-8.97,-4.97,0.18,-0.044,0.064,0.099
-6.201,-10.691,-5.321,0.04,-0.115,-0.142,0.1
-5.038,-11.845,-5.558,-0.007,-0.166,-0.224,0.1
-3.188,-12.647,-5.244,0.111,0.024,0.104,0.1
-0.697,-13,-4.852,0.157,-0.008,0.026,0.1
1.905,-12.344,-4.828,0.173,-0.02,-0.078,0.1
4.282,-11.126,-5.041,0.083,-0.047,-0.005,0.1
6.24,-10.416,-4.85,0.248,-0.025,-0.012,0.1
7.371,-10.636,-4.331,0.05,-0.207,-0.291,0.1
7.829,-10.531,-4.23,-0.102,-0.111,-0.072,0.1
8.325,-9.481,-4.832,0.094,0.135,0.049,0.1
9.082,-8.385,-5.557,-0.133,-0.11,-0.268,0.1
10.074,-7.634,-6.253,-0.114,-0.03,-0.013,0.1
11.272,-7.056,-7.321,0.176,0.227,0.037,0.099
12.55,-5.53,-8.529,-0.122,-0.14,-0.332,0.099
13.646,-2.866,-9.916,-0.01,-0.051,-0.075,0.1
14.229,-0.054,-11.064,0.226,0.166,-0.018,0.099
13.975,2.118,-11.583,-0.243,-0.214,-0.243,0.099
13.402,4.079,-12.706,-0.108,-0.004,-0.042,0.099
13.227,6.186,-14.108,0.111,0.25,0.018,0.099
13.515,8.11,-14.773,-0.203,-0.04,-0.13,0.099
13.971,9.94,-15.036,-0.088,0.015,-0.142,0.099
14.269,11.698,-15.202,0.172,0.2,-0.027,0.099
14.305,13.591,-15.233,-0.186,-0.033,-0.099,0.099
14.262,14.655,-14.938,-0.178,-0.061,-0.143,0.099
13.762,14.453,-14.032,0.069,0.129,0.058,0.098
12.707,14.286,-12.907,-0.225,0.02,0.038,0.098
11.682,14.897,-12.144,-0.248,-0.049,-0.159,0.098
10.954,16.099,-11.135,0.081,0.234,0.068,0.098
10.579,16.952,-9.477,-0.121,0.114,0.022,0.098
10.602,17.181,-7.824,-0.196,-0.026,-0.21,0.098
10.586,17.147,-6.546,0.053,0.222,0.11,0.098
10.18,17.482,-5.089,-0.055,0.106,0.17,0.097
9.248,17.745,-3.53,-0.155,-0.144,-0.177,0.098
7.592,16.904,-1.845,-0.005,0.079,0.119,0.097
5.448,15.045,-0.056,0.002,0.082,0.162,0.097
3.447,12.947,1.31,-0.178,-0.107,-0.283,0.097
1.997,11.505,2.971,-0.021,0.112,0.101,0.097
0.866,10.379,5.124,0.035,0.14,0.227,0.096
-0.429,8.798,6.922,-0.166,-0.118,-0.132,0.097
-1.84,7.106,8.365,0.108,0.022,0.135,0.096
-3.186,5.444,9.968,0.127,0.088,0.14,0.096
